Date,Open,High,Low,Close,Adj Close,Volume
2001-04-20,0.4451789855957031,0.45767900347709656,0.4392859935760498,0.44714298844337463,0.37903404235839844,693403200
2001-04-23,0.4346430003643036,0.4464290142059326,0.4285709857940674,0.4330359995365143,0.3670758008956909,541525600
2001-04-24,0.4344640076160431,0.4419640004634857,0.41982099413871765,0.42910701036453247,0.3637453615665436,377137600
2001-04-25,0.4323210120201111,0.443928986787796,0.42089301347732544,0.4414289891719818,0.37419039011001587,330780800
2001-04-26,0.44946399331092834,0.4660710096359253,0.4407140016555786,0.4408929944038391,0.37373602390289307,799696800
2001-04-27,0.44999998807907104,0.4694640040397644,0.4419640004634857,0.4678570032119751,0.39659297466278076,453012000
2001-04-30,0.4767859876155853,0.48428601026535034,0.4441069960594177,0.45517900586128235,0.3858460485935211,494776800
2001-05-01,0.45375001430511475,0.4732140004634857,0.44999998807907104,0.4630360007286072,0.39250627160072327,427252000
2001-05-02,0.4703570008277893,0.4767859876155853,0.46000000834465027,0.474821001291275,0.4024961590766907,368524800
2001-05-03,0.4637500047683716,0.46875,0.4416069984436035,0.44571399688720703,0.37782275676727295,301543200
2001-05-04,0.4328570067882538,0.4616070091724396,0.42785701155662537,0.4598209857940674,0.3897808790206909,281052800
2001-05-07,0.45750001072883606,0.46000000834465027,0.443571001291275,0.44571399688720703,0.37782275676727295,276550400
2001-05-08,0.45267900824546814,0.45446398854255676,0.42767900228500366,0.4387499988079071,0.3719194829463959,315436800
2001-05-09,0.431071013212204,0.4383929967880249,0.42267900705337524,0.42821401357650757,0.36298835277557373,324889600
2001-05-10,0.4323210120201111,0.4375,0.4098210036754608,0.4107140004634857,0.3481539487838745,288976800
2001-05-11,0.4108929932117462,0.41946399211883545,0.4064289927482605,0.4080359935760498,0.3458838164806366,203044800
2001-05-14,0.4087499976158142,0.42285698652267456,0.40625,0.41589298844337463,0.3525440990924835,309220800
2001-05-15,0.41732099652290344,0.45535698533058167,0.4114289879798889,0.4139289855957031,0.3508792221546173,237025600
2001-05-16,0.41535699367523193,0.4375,0.4080359935760498,0.4303570091724396,0.3648049533367157,322330400
2001-05-17,0.4326789975166321,0.4344640076160431,0.4151790142059326,0.42053601145744324,0.3564799129962921,332119200
2001-05-18,0.41714298725128174,0.42214301228523254,0.4128569960594177,0.42017900943756104,0.35617727041244507,159051200
2001-05-21,0.42196398973464966,0.42696401476860046,0.4116069972515106,0.42071399092674255,0.35663077235221863,460997600
2001-05-22,0.4285709857940674,0.4308930039405823,0.41785699129104614,0.41964301466941833,0.35572290420532227,412916000
2001-05-23,0.42410698533058167,0.42410698533058167,0.4082140028476715,0.41482099890708923,0.3516353368759155,281041600
2001-05-24,0.41589298844337463,0.41607099771499634,0.4039289951324463,0.4142859876155853,0.35118183493614197,271756800
2001-05-25,0.4142859876155853,0.41589298844337463,0.4017859995365143,0.4064289927482605,0.34452155232429504,158743200
2001-05-29,0.3985710144042969,0.4017859995365143,0.3716070055961609,0.38339298963546753,0.32499444484710693,515989600
2001-05-30,0.370714008808136,0.370714008808136,0.3446429967880249,0.35321399569511414,0.299412339925766,777078400
2001-05-31,0.35357099771499634,0.36142900586128235,0.348035991191864,0.35624998807907104,0.30198585987091064,442892800
2001-06-01,0.35946398973464966,0.3766070008277893,0.35678601264953613,0.3730359971523285,0.3162151277065277,456075200
2001-06-04,0.3764289915561676,0.3769640028476715,0.36535701155662537,0.368928998708725,0.31273359060287476,281920800
2001-06-05,0.3714289963245392,0.3767859935760498,0.36339300870895386,0.3739289939403534,0.3169720470905304,471794400
2001-06-06,0.3737500011920929,0.3737500011920929,0.36303600668907166,0.3701789975166321,0.3137933015823364,223176800
2001-06-07,0.3698210120201111,0.38749998807907104,0.36517900228500366,0.38678601384162903,0.3278706967830658,325180800
2001-06-08,0.38660699129104614,0.38660699129104614,0.3698210120201111,0.3807139992713928,0.3227236568927765,342624800
2001-06-11,0.3758929967880249,0.3762499988079071,0.35624998807907104,0.35785698890686035,0.30334803462028503,294000000
2001-06-12,0.35303598642349243,0.3694640100002289,0.35285699367523193,0.36267900466918945,0.307435542345047,303794400
2001-06-13,0.3824999928474426,0.38803601264953613,0.35821399092674255,0.36553600430488586,0.30985748767852783,511487200
2001-06-14,0.35785698890686035,0.36517900228500366,0.35303598642349243,0.35499998927116394,0.3009262979030609,297348800
2001-06-15,0.35892900824546814,0.3705359995365143,0.3455359935760498,0.36500000953674316,0.3094029426574707,454624800
2001-06-18,0.36446401476860046,0.3723210096359253,0.35714301466941833,0.36303600668907166,0.3077382445335388,345912000
2001-06-19,0.3723210096359253,0.3821429908275604,0.35732099413871765,0.36053600907325745,0.30561912059783936,321087200
2001-06-20,0.35714301466941833,0.39017900824546814,0.35678601264953613,0.38696399331092834,0.3280215263366699,431620000
2001-06-21,0.38482099771499634,0.4107140004634857,0.3767859935760498,0.4016070067882538,0.340434193611145,341331200
2001-06-22,0.4014289975166321,0.4107140004634857,0.38857099413871765,0.39750000834465027,0.33695271611213684,286025600
2001-06-25,0.4017859995365143,0.4285709857940674,0.4008930027484894,0.42839300632476807,0.3631401062011719,439549600
2001-06-26,0.41678598523139954,0.42446398735046387,0.4108929932117462,0.42410698533058167,0.3595069348812103,272781600
2001-06-27,0.42553600668907166,0.4285709857940674,0.4017859995365143,0.41678598523139954,0.3533010184764862,374130400
2001-06-28,0.4116069972515106,0.42696401476860046,0.4096429944038391,0.42035698890686035,0.35632815957069397,348409600
2001-06-29,0.42250001430511475,0.44821399450302124,0.4142859876155853,0.4151790142059326,0.35193881392478943,515390400
2001-07-02,0.42214301228523254,0.4326789975166321,0.4132139980792999,0.42678600549697876,0.3617779612541199,230048000
2001-07-03,0.41982099413871765,0.4317860007286072,0.41964301466941833,0.42571398615837097,0.36086905002593994,112543200
2001-07-05,0.42142900824546814,0.42446398735046387,0.4108929932117462,0.41410699486732483,0.3510301411151886,152292000
2001-07-06,0.4064289927482605,0.4099999964237213,0.38785699009895325,0.39339300990104675,0.33347123861312866,302920800
2001-07-09,0.39446398615837097,0.4107140004634857,0.38714298605918884,0.4053570032119751,0.343612939119339,337467200
2001-07-10,0.4098210036754608,0.4119639992713928,0.3721430003643036,0.3774999976158142,0.31999918818473816,395270400
2001-07-11,0.3755359947681427,0.4026789963245392,0.375,0.4025000035762787,0.34119102358818054,470506400
2001-07-12,0.41607099771499634,0.4430359899997711,0.41607099771499634,0.4350000023841858,0.36874064803123474,614801600
2001-07-13,0.4308930039405823,0.44660699367523193,0.42571398615837097,0.4437499940395355,0.3761579096317291,454742400
2001-07-16,0.4442859888076782,0.44821399450302124,0.42696401476860046,0.42785701155662537,0.3626857101917267,278667200
2001-07-17,0.42821401357650757,0.45035699009895325,0.4108929932117462,0.44821399450302124,0.37994199991226196,647830400
2001-07-18,0.38892900943756104,0.4067859947681427,0.36464300751686096,0.3712500035762787,0.314701110124588,1137012800
2001-07-19,0.3791069984436035,0.3824999928474426,0.3526790142059326,0.35642901062965393,0.30213767290115356,861140000
2001-07-20,0.3517859876155853,0.35821399092674255,0.348035991191864,0.35678601264953613,0.3024404048919678,444584000
2001-07-23,0.35874998569488525,0.3660709857940674,0.3483929932117462,0.3489289879798889,0.2957800030708313,241360000
2001-07-24,0.3462499976158142,0.35571399331092834,0.33446401357650757,0.3408930003643036,0.28896811604499817,348376000
2001-07-25,0.3414289951324463,0.3446429967880249,0.32089298963546753,0.32982099056243896,0.27958256006240845,443878400
2001-07-26,0.33000001311302185,0.3357140123844147,0.3187499940395355,0.33196398615837097,0.2813992202281952,369140800
2001-07-27,0.3348209857940674,0.34375,0.33035698533058167,0.3385710120201111,0.28699982166290283,334135200
2001-07-30,0.3414289951324463,0.3457140028476715,0.33053600788116455,0.3380360007286072,0.2865463197231293,243359200
2001-07-31,0.3441070020198822,0.3467859923839569,0.33053600788116455,0.33553600311279297,0.28442704677581787,235026400
2001-08-01,0.339464008808136,0.35321399569511414,0.3383930027484894,0.3403570055961609,0.2885138690471649,304136000
2001-08-02,0.3508929908275604,0.35482099652290344,0.3439289927482605,0.3539290130138397,0.30001842975616455,252089600
2001-08-03,0.3551790118217468,0.35535699129104614,0.3392859995365143,0.3482140004634857,0.2951740622520447,186054400
2001-08-06,0.3400000035762787,0.35107100009918213,0.3392859995365143,0.341607004404068,0.2895733714103699,99652000
2001-08-07,0.3451789915561676,0.3512499928474426,0.3389289975166321,0.34375,0.2913898527622223,168548800
2001-08-08,0.3439289927482605,0.3517859876155853,0.33107098937034607,0.3375000059604645,0.2860918641090393,276169600
2001-08-09,0.3385710120201111,0.3419640064239502,0.33428600430488586,0.3401789963245392,0.2883628308773041,200664800
2001-08-10,0.3400000035762787,0.3449999988079071,0.33196398615837097,0.3396430015563965,0.28790849447250366,186961600
2001-08-13,0.3410710096359253,0.3451789915561676,0.33500000834465027,0.3408930003643036,0.28896811604499817,147996800
2001-08-14,0.3428570032119751,0.3457140028476715,0.33339300751686096,0.33446401357650757,0.28351831436157227,228950400
2001-08-15,0.33500000834465027,0.3382140100002289,0.32499998807907104,0.32928600907325745,0.27912911772727966,289279200
2001-08-16,0.32624998688697815,0.3348209857940674,0.32089298963546753,0.33303600549697876,0.2823079228401184,288092000
2001-08-17,0.3214290142059326,0.32946398854255676,0.32124999165534973,0.3226790130138397,0.27352845668792725,208426400
2001-08-20,0.3239290118217468,0.32553601264953613,0.3180359899997711,0.32357099652290344,0.2742844820022583,252302400
2001-08-21,0.3239290118217468,0.3239290118217468,0.3160710036754608,0.3199999928474426,0.27125754952430725,185701600
2001-08-22,0.32035699486732483,0.32589301466941833,0.3144640028476715,0.32517901062965393,0.27564769983291626,173975200
2001-08-23,0.32499998807907104,0.32749998569488525,0.3139289915561676,0.3180359899997711,0.26959267258644104,217078400
2001-08-24,0.3214290142059326,0.33250001072883606,0.3151789903640747,0.33160701394081116,0.281096488237381,290332000
2001-08-27,0.33214300870895386,0.3446429967880249,0.32428601384162903,0.3378570079803467,0.2863944470882416,175644000
2001-08-28,0.3375000059604645,0.3417859971523285,0.32857099175453186,0.32857099175453186,0.2785229980945587,171735200
2001-08-29,0.32928600907325745,0.3362500071525574,0.3183929920196533,0.3183929920196533,0.2698953151702881,239971200
2001-08-30,0.316785991191864,0.32464298605918884,0.3085710108280182,0.3183929920196533,0.2698953151702881,368692800
2001-08-31,0.3166069984436035,0.33214300870895386,0.3151789903640747,0.33125001192092896,0.2807939052581787,216904800
2001-09-04,0.33035698533058167,0.3407140076160431,0.32464298605918884,0.32589301466941833,0.27625295519828796,348213600
2001-09-05,0.32571399211883545,0.3383930027484894,0.32357099652290344,0.33125001192092896,0.2807939052581787,360057600
2001-09-06,0.32857099175453186,0.3380360007286072,0.3151789903640747,0.3164289891719818,0.26823046803474426,282368800
2001-09-07,0.3125,0.32321399450302124,0.3071430027484894,0.3085710108280182,0.2615693211555481,241830400
2001-09-10,0.3035709857940674,0.3125,0.30214300751686096,0.3101789951324463,0.26293236017227173,308845600
2001-09-17,0.2857140004634857,0.3048210144042969,0.2808929979801178,0.30339300632476807,0.2571800947189331,458007200
2001-09-18,0.30178600549697876,0.3164289891719818,0.2887499928474426,0.29071399569511414,0.24643239378929138,327101600
2001-09-19,0.29464301466941833,0.3053570091724396,0.2785710096359253,0.30392900109291077,0.2576344609260559,373318400
2001-09-20,0.29089298844337463,0.30267900228500366,0.2767859995365143,0.2800000011920929,0.2373502403497696,411174400
2001-09-21,0.26428601145744324,0.2901790142059326,0.26214298605918884,0.2808929979801178,0.2381073236465454,570516800
2001-09-24,0.287678986787796,0.30071398615837097,0.2848210036754608,0.29374998807907104,0.24900585412979126,294537600
2001-09-25,0.2882139980792999,0.28964298963546753,0.2741070091724396,0.2775000035762787,0.23523114621639252,374404800
2001-09-26,0.2823210060596466,0.2837499976158142,0.26660698652267456,0.27053600549697876,0.22932787239551544,493796800
2001-09-27,0.2723209857940674,0.28125,0.27142900228500366,0.276964008808136,0.2347767949104309,322240800
2001-09-28,0.2805359959602356,0.2841069996356964,0.274821013212204,0.276964008808136,0.2347767949104309,365108800
2001-10-01,0.2766070067882538,0.285535991191864,0.27196401357650757,0.2775000035762787,0.23523114621639252,208208000
2001-10-02,0.2755360007286072,0.2826789915561676,0.26571398973464966,0.26875001192092896,0.2278139591217041,235883200
2001-10-03,0.26696398854255676,0.2742860019207001,0.26482099294662476,0.26750001311302185,0.2267543226480484,683043200
2001-10-04,0.2741070091724396,0.2901790142059326,0.26767900586128235,0.2835710048675537,0.24037745594978333,401122400
2001-10-05,0.2750000059604645,0.2883929908275604,0.26767900586128235,0.2882139980792999,0.24431312084197998,342686400
2001-10-08,0.2780359983444214,0.29196399450302124,0.2767859995365143,0.2892859876155853,0.2452218383550644,207984000
2001-10-09,0.2866069972515106,0.2892859876155853,0.279107004404068,0.2857140004634857,0.24219395220279694,174025600
2001-10-10,0.2874999940395355,0.30089300870895386,0.2848210036754608,0.30035701394081116,0.25460660457611084,307759200
2001-10-11,0.30214300751686096,0.316785991191864,0.30089300870895386,0.316785991191864,0.2685331106185913,334163200
2001-10-12,0.3091070055961609,0.32285699248313904,0.3010709881782532,0.32160699367523193,0.27261972427368164,287812000
2001-10-15,0.3205359876155853,0.32821398973464966,0.3205359876155853,0.32124999165534973,0.272317111492157,318752000
2001-10-16,0.32303598523139954,0.32499998807907104,0.3173210024833679,0.32160699367523193,0.27261972427368164,202949600
2001-10-17,0.32749998569488525,0.32875001430511475,0.30285701155662537,0.30339300632476807,0.2571800947189331,285538400
2001-10-18,0.3087500035762787,0.32553601264953613,0.3087500035762787,0.3214290142059326,0.27246883511543274,612572800
2001-10-19,0.32035699486732483,0.32857099175453186,0.3192859888076782,0.32678601145744324,0.2770099639892578,166790400
2001-10-22,0.32517901062965393,0.3405359983444214,0.32303598523139954,0.3396430015563965,0.28790849447250366,391938400
2001-10-23,0.3414289951324463,0.3467859923839569,0.3191069960594177,0.3239290118217468,0.27458813786506653,684980800
2001-10-24,0.32249999046325684,0.3408930003643036,0.3169640004634857,0.3383930027484894,0.28684887290000916,374427200
2001-10-25,0.32928600907325745,0.34375,0.32428601384162903,0.3426789939403534,0.2904820144176483,254951200
2001-10-26,0.3367860019207001,0.34375,0.33250001072883606,0.33339300751686096,0.2826105058193207,278964000
2001-10-29,0.33160701394081116,0.33339300751686096,0.3142859935760498,0.3148210048675537,0.26686736941337585,239181600
2001-10-30,0.310357004404068,0.3214290142059326,0.30464300513267517,0.3142859935760498,0.2664138972759247,276763200
2001-10-31,0.3166069984436035,0.32857099175453186,0.3114289939403534,0.3135710060596466,0.2658078372478485,273750400
2001-11-01,0.3151789903640747,0.33535701036453247,0.3080359995365143,0.33196398615837097,0.2813992202281952,312995200
2001-11-02,0.33071398735046387,0.3367860019207001,0.32428601384162903,0.33160701394081116,0.281096488237381,197204000
2001-11-05,0.33642899990081787,0.34375,0.3323209881782532,0.3405359983444214,0.2886654734611511,235793600
2001-11-06,0.3385710120201111,0.3503569960594177,0.33089300990104675,0.3494639992713928,0.2962336242198944,316019200
2001-11-07,0.3474999964237213,0.35946398973464966,0.3451789915561676,0.349821001291275,0.29653623700141907,382989600
2001-11-08,0.3505359888076782,0.3551790118217468,0.33160701394081116,0.33410701155662537,0.2832159101963043,342143200
2001-11-09,0.33214300870895386,0.34375,0.33125001192092896,0.33410701155662537,0.2832159101963043,134293600
2001-11-12,0.33321401476860046,0.3423210084438324,0.32071399688720703,0.3348209857940674,0.2838209867477417,201499200
2001-11-13,0.3407140076160431,0.3462499976158142,0.33410701155662537,0.345892995595932,0.2932065725326538,224672000
2001-11-14,0.349821001291275,0.35535699129104614,0.3419640064239502,0.350178986787796,0.2968395948410034,221149600
2001-11-15,0.3473210036754608,0.35535699129104614,0.3433929979801178,0.3473210036754608,0.29441696405410767,213029600
2001-11-16,0.3441070020198822,0.3444640040397644,0.32857099175453186,0.3387500047683716,0.2871515154838562,230664000
2001-11-19,0.3392859995365143,0.35803601145744324,0.3385710120201111,0.35714301466941833,0.3027428686618805,332589600
2001-11-20,0.3539290130138397,0.36071398854255676,0.3482140004634857,0.3487499952316284,0.2956283390522003,276584000
2001-11-21,0.350178986787796,0.35357099771499634,0.3439289927482605,0.3514289855957031,0.2978990972042084,201583200
2001-11-23,0.35196399688720703,0.35624998807907104,0.3494639992713928,0.35428598523139954,0.3003210127353668,60004000
2001-11-26,0.35607099533081055,0.38482099771499634,0.35499998927116394,0.3816069960594177,0.323480486869812,460689600
2001-11-27,0.3785710036754608,0.38428598642349243,0.3660709857940674,0.375,0.31787991523742676,268553600
2001-11-28,0.3723210096359253,0.3787499964237213,0.36446401476860046,0.36660701036453247,0.3107653558254242,250611200
2001-11-29,0.3678570091724396,0.3696430027484894,0.36053600907325745,0.36464300751686096,0.30910050868988037,202764800
2001-11-30,0.36553600430488586,0.38285699486732483,0.36160698533058167,0.3803569972515106,0.3224209249019623,303912000
2001-12-03,0.3760710060596466,0.3799999952316284,0.3678570091724396,0.3758929967880249,0.3186368942260742,181165600
2001-12-04,0.3758929967880249,0.4028570055961609,0.3700000047683716,0.4000000059604645,0.33907195925712585,380419200
2001-12-05,0.3992860019207001,0.42910701036453247,0.39589300751686096,0.42428600788116455,0.3596586585044861,568579200
2001-12-06,0.41928601264953613,0.41964301466941833,0.39535701274871826,0.4067859947681427,0.34482425451278687,338934400
2001-12-07,0.4010710120201111,0.4055359959602356,0.39285698533058167,0.4025000035762787,0.34119102358818054,203515200
2001-12-10,0.39803600311279297,0.410535991191864,0.39696401357650757,0.4025000035762787,0.34119102358818054,170010400
2001-12-11,0.4048210084438324,0.4080359935760498,0.38660699129104614,0.38892900943756104,0.32968732714653015,205475200
2001-12-12,0.39053601026535034,0.39142900705337524,0.3794640004634857,0.38374999165534973,0.32529714703559875,192460800
2001-12-13,0.38374999165534973,0.38482099771499634,0.3660709857940674,0.375,0.31787991523742676,197842400
2001-12-14,0.3701789975166321,0.3719640076160431,0.35874998569488525,0.36410701274871826,0.30864614248275757,189884800
2001-12-17,0.36428600549697876,0.375,0.36053600907325745,0.3682140111923218,0.31212756037712097,173712000
2001-12-18,0.3730359971523285,0.3808929920196533,0.36107099056243896,0.3751789927482605,0.31803157925605774,235239200
2001-12-19,0.3675000071525574,0.38714298605918884,0.36553600430488586,0.38607099652290344,0.3272645175457001,289956800
2001-12-20,0.3821429908275604,0.38339298963546753,0.3682140111923218,0.3691070079803467,0.3128845989704132,220864000
2001-12-21,0.3751789927482605,0.38464298844337463,0.3714289963245392,0.375,0.31787991523742676,256334400
2001-12-24,0.3732140064239502,0.3830359876155853,0.3732140064239502,0.381428986787796,0.3233296275138855,50629600
2001-12-26,0.3812499940395355,0.3982140123844147,0.3774999976158142,0.38374999165534973,0.32529714703559875,146400800
2001-12-27,0.38535699248313904,0.3973209857940674,0.38535699248313904,0.39410701394081116,0.33407655358314514,191508800
2001-12-28,0.39232099056243896,0.4107140004634857,0.39214301109313965,0.4005360007286072,0.3395262360572815,299124000
2001-12-31,0.401964008808136,0.4046429991722107,0.38982099294662476,0.39107099175453186,0.3315029442310333,137782400
2002-01-02,0.39375001192092896,0.41607099771499634,0.39214301109313965,0.41607099771499634,0.35269489884376526,529496800
2002-01-03,0.4107140004634857,0.42410698533058167,0.4066070020198822,0.42107099294662476,0.35693323612213135,612007200
2002-01-04,0.41678598523139954,0.42767900228500366,0.410535991191864,0.42303600907325745,0.3585990071296692,409976000
2002-01-07,0.42357099056243896,0.4285709857940674,0.40625,0.4089289903640747,0.3466408848762512,444584000
2002-01-08,0.40625,0.4116069972515106,0.4010710120201111,0.4037500023841858,0.3422507047653198,450038400
2002-01-09,0.4071429967880249,0.4094640016555786,0.3799999952316284,0.38660699129104614,0.32771894335746765,327835200
2002-01-10,0.3789289891719818,0.38321399688720703,0.36160698533058167,0.3791069984436035,0.3213612139225006,452737600
2002-01-11,0.3819639980792999,0.38999998569488525,0.3678570091724396,0.3758929967880249,0.3186368942260742,348801600
2002-01-14,0.3751789927482605,0.3821429908275604,0.3732140064239502,0.3776789903640747,0.32015085220336914,415996000
2002-01-15,0.3807139992713928,0.38857099413871765,0.3787499964237213,0.38749998807907104,0.3284758925437927,290320800
2002-01-16,0.38232100009918213,0.38232100009918213,0.3660709857940674,0.3710710108280182,0.31454941630363464,566893600
2002-01-17,0.39214301109313965,0.4060710072517395,0.39053601026535034,0.4014289975166321,0.3402831256389618,660576000
2002-01-18,0.39285698533058167,0.4035710096359253,0.39214301109313965,0.39589300751686096,0.33559051156044006,338811200
2002-01-22,0.39767900109291077,0.3994640111923218,0.38964301347732544,0.38964301347732544,0.3302925229072571,327314400
2002-01-23,0.38928601145744324,0.4114289879798889,0.38553598523139954,0.4110710024833679,0.34845662117004395,443279200
2002-01-24,0.4091069996356964,0.41982099413871765,0.4089289903640747,0.41446399688720703,0.3513326942920685,344002400
2002-01-25,0.4087499976158142,0.41821399331092834,0.4046429991722107,0.4151790142059326,0.35193881392478943,185914400
2002-01-28,0.41785699129104614,0.42053601145744324,0.4057140052318573,0.41553598642349243,0.35224130749702454,186446400
2002-01-29,0.41464298963546753,0.42035698890686035,0.4080359935760498,0.4119639992713928,0.34921351075172424,240324000
2002-01-30,0.4119639992713928,0.431071013212204,0.4096429944038391,0.43017899990081787,0.3646540343761444,471576000
2002-01-31,0.431428998708725,0.4416069984436035,0.4305360019207001,0.4414289891719818,0.37419039011001587,468445600
2002-02-01,0.4346430003643036,0.44571399688720703,0.4346430003643036,0.4358929991722107,0.3694975972175598,398305600
2002-02-04,0.4342859983444214,0.45571398735046387,0.4321430027484894,0.45267900824546814,0.3837268650531769,522373600
2002-02-05,0.44803598523139954,0.4639289975166321,0.44785699248313904,0.45446398854255676,0.38523998856544495,456887200
2002-02-06,0.45714300870895386,0.4639289975166321,0.4312500059604645,0.4405359923839569,0.3734334409236908,597576000
2002-02-07,0.4401789903640747,0.45160698890686035,0.4300000071525574,0.4339289963245392,0.36783283948898315,347832800
